Gene_1_expression,Gene_2_expression,Gene_3_expression,Gene_4_expression,Gene_5_expression,Gene_6_expression,Gene_7_expression,Gene_8_expression,Gene_9_expression,Gene_10_expression,Cell_Type
1.58825893033465,2.1674181467163534,4.607080047700836,0.0,0.5756874946821046,1.8087953777755206,2.2875144972402586,1.3634720933338826,2.6912786846628745,2.1575338117813274,Cell type A
1.067544885247314,3.2164676229125755,2.197725721986373,3.439639676394573,0.7855467440104736,0.06973493187345675,4.439708702634194,2.1017716116478824,0.49978592480841944,0.0,Cell type A
1.198840010191716,1.327569224219213,0.15584100545774043,1.3946737176977029,0.5177680826584768,1.4151908716265766,3.7923501526617582,4.7349186634172025,4.005687698083301,1.5414795455321493,Cell type A
0.0,1.870295601578925,2.4206054613758745,2.406040261227551,1.505832575254852,0.6051106763373508,3.027813438318203,1.793309032098397,4.053574900467295,0.5766864949018724,Cell type A
0.0,2.7432537229516383,5.275682783100787,0.5871954335793639,1.7430909963696535,2.2783031604630963,4.0589392464949725,3.566955954749784,2.254860430133025,1.3736201233141072,Cell type A
0.24311184184183982,2.090881522000271,0.7158940406847586,0.026045722874178723,1.4453374539796537,1.381383457524192,1.7264984289107075,3.171839636786208,1.130966173136914,0.3726206660941173,Cell type A
0.0,0.45925487495285816,1.4650172265803398,1.1834660147879434,0.7329077598570428,0.1088732920529692,3.7113676818307484,3.418978859287715,2.3745308537620664,1.334957313969742,Cell type A
2.4767046123970573,1.7568708222668192,2.460563741932236,2.154276152910846,0.0,1.2018185605824336,2.358398188423298,1.903405921754279,2.522334230120343,1.155975438574008,Cell type A
0.3667757391026721,0.44956742793646065,1.1006534682528009,2.6859542092436373,0.9582197225545117,1.7110574954004616,3.974087707626592,1.2921635671943559,1.2231577243716258,0.0,Cell type A
0.10904539800528903,3.5329726084283615,2.1969642831624707,0.49187728691390104,1.560888836266659,4.362687816099876,4.739847249877321,1.3266584851812628,1.8438317844037049,1.693014900890239,Cell type A
2.137774365211098,3.6402646591882424,3.0229471352229194,1.8702599850820454,0.7356370142278525,1.6236138858681333,2.270522220356339,1.954164188504873,3.0671838915863208,0.0,Cell type A
0.3783088791760187,2.098632509041203,0.5929624479086786,1.6736134103272542,0.5486861572517159,1.670469415616252,1.206948103137192,1.6656145369261877,1.7669832146977968,0.39831015631709565,Cell type A
0.9424678751810767,3.733050627016395,0.8908094943481919,0.3930618149488715,0.3396943580033862,0.9350685799292533,0.4026128235003117,2.2781169580797567,1.816945158722177,0.8298615815121609,Cell type A
0.0,0.8560952326088892,0.5272026943851933,1.048966251642756,1.2713809823207387,1.298695593835474,6.2157833701453695,2.1734076832832865,0.6989722408395507,1.949303687446165,Cell type A
1.9307457192118367,2.487554217085211,0.7900645194703428,0.671680554539376,0.3279674449947719,1.499246542436195,3.1186657438738354,2.01917098798721,2.198740979793071,4.816542898949522,Cell type A
0.3480308727144553,2.3742246602751047,1.0906102399717286,2.6060236024075403,1.025259978926357,1.8403395087380967,1.0940532228778344,2.351938914946907,3.934650947719373,0.8227748133120323,Cell type A
0.0,1.743164361559191,0.9741989980243095,3.1035532138748203,2.888768800249719,2.9503258444637117,4.86809389879866,1.1370680176105923,2.987495102255962,0.5794748533836396,Cell type A
1.0364028920446975,1.757320617313668,2.582848659184524,2.775093458736264,0.00856435432193181,1.777450958218907,0.2547526125062496,3.045902685838235,1.8633672918166597,0.0,Cell type A
1.2923344829763825,0.5074547675579325,1.2633351910443071,2.2684184214414804,2.5448022875566894,0.0,1.20141580578678,1.8270598031327512,4.393319867223403,1.8554672625992055,Cell type A
0.7753503997229712,1.7617614480298835,2.9995406456118254,1.2285772300303752,0.2849122169937294,4.009806443839993,1.1661801409867356,0.9648052870040826,1.278376922144888,0.0,Cell type A
0.0,1.67591938229216,1.9243913970067994,1.7943358250446355,0.7979892462926894,1.6028905736155603,1.817210610850088,2.6893075568645566,1.7114946529210349,1.016214757682397,Cell type A
3.234425564061554,1.3954295889328139,2.4603581754403576,3.1331499830831833,1.1715883103498426,1.0571935264232197,2.4068882584426836,1.729111066114473,2.3665999457217204,1.5419304870148225,Cell type A
1.4278025962809417,2.253943898921154,1.0921217220291364,1.328878846317092,1.4737681866907462,1.8745114167377006,0.5442022842670422,3.190099895861123,0.7231683399818043,1.9133055896351836,Cell type A
0.47689223116515106,2.1844950408528776,0.16822401251155458,0.009788539905289273,0.0,0.3314429128371815,3.091739023445313,0.7175991400073947,3.72344219909756,0.0,Cell type A
2.0874764743850553,0.0,0.15950790873168721,2.134514620104383,0.04693376645250913,0.23052651013106384,4.22250638913574,0.654238721098314,1.0365126248959824,1.3609320989526865,Cell type A
1.4599422203726526,1.897933710004801,1.3279557791924037,3.3475222688708515,2.595010621552782,0.0,1.238651233848011,0.289262445928691,1.1582560934925317,4.634598510531596,Cell type A
2.4781478130254717,1.3072930273155385,0.12299113604154421,2.470045837644828,0.005611780232208985,1.9993712850804395,0.8572251983829887,1.9349592047871906,4.787281055838426,0.0,Cell type A
0.0,0.474336714131662,1.2998044333535381,2.8740534668311435,1.4030381869100972,1.6834227394812538,1.3080115979200988,0.8197096027694977,2.9441921734520977,3.323550404119919,Cell type A
0.9117821565679468,1.3536204289456926,1.774406463246313,1.0170669130388168,1.4726083157261538,0.07206936875495307,2.995436086473408,1.8911487455992693,1.6510213473712052,0.0,Cell type A
1.3873899025506389,4.035732072484493,4.008805002169861,2.91591621981782,0.3677627617321766,1.9180788078232625,1.6421720680942338,1.3613844098699097,2.1080773237308517,4.912512331893096,Cell type A
1.890230753678978,1.344194338361232,0.5011204200499827,1.7534766133439197,0.0,3.271296072672887,1.7633244491188211,1.782347665418922,1.073991527314949,0.6919616451000676,Cell type A
0.12173212596597938,0.5508653506783526,1.2523505291854984,0.07332171512276868,1.6093488406368595,2.7845043978335813,2.427785410010833,2.147582992365243,1.963576588772584,4.315483461647622,Cell type A
0.80524991485649,0.29405067982141286,1.2308035871037495,2.2757760705906196,0.38168241333901715,0.0,2.480247033294155,1.019774959579998,2.914674928712108,0.29228749195905884,Cell type A
0.27142288932663006,1.0795190955782092,2.898176618903373,1.132450009712192,2.06228314086573,2.625826833623819,1.3496166772120655,0.7994542989807105,3.516316220852199,1.0994817115201294,Cell type A
0.3140176966420436,1.1022381217188615,0.0,1.0487106471801233,0.757933112356633,0.6274253628198615,2.3039648745546644,0.6614034288698166,2.3700428283044497,0.0,Cell type A
1.066772933525916,1.5803908071115453,1.4642285825995898,2.8063164234944287,0.5057445584082463,2.916938253120689,3.008671792778086,2.063405880957518,3.2131751469838745,1.3985915435767593,Cell type A
0.0,1.5682621590916987,1.898207552782943,0.10075682295118704,2.2360835396755423,2.426916879631542,1.687456538519267,1.2477189123820134,3.640248061800376,2.5494560953872885,Cell type A
1.8324768625725703,1.7778577633922128,0.17048154519268033,2.3464736725272344,0.8995907491164088,2.7132122445652587,2.226432991126903,3.2008274834768358,2.6662448351957666,0.5497532197860531,Cell type A
1.9480115345313203,2.499320383328746,3.226619705658674,0.3482277922721508,0.5781507501585683,2.4083120893921284,0.41052576874019675,0.9532764748035296,2.708939547469448,0.0,Cell type A
0.0,2.0896016502353145,3.6691984429084306,0.8062190077532879,0.7388328121051466,1.1157884743024113,3.3367843169533242,0.14362855460175084,3.007718546251522,1.5238633943975353,Cell type A
1.6967053625172546,0.5423283797358027,0.5504665923618278,1.9296576335147044,2.8096918500217836,2.2139653794757916,2.0448669740676397,0.6494250926718436,3.2823112653106064,1.599473950232347,Cell type A
0.9026334562431972,2.6080639036902524,1.4696505040215535,1.1826185576671848,2.797823508550401,0.36943506218074706,1.1347800959160557,0.8279958464784287,1.6687439355353022,1.1155967215165796,Cell type A
0.6634585389268087,0.4907074795626071,0.41455668430362136,1.1803835610767912,1.6080820203044137,1.4155644451431333,5.669354151781575,0.8503984147260868,2.2163641660138693,1.3988169094486866,Cell type A
1.3265520442317158,0.7275487494125487,0.8415057211800999,1.9117509212692287,0.43207580039023563,0.8591198073281974,5.51425648285205,1.4035245665835814,3.828954058097284,3.320691431299316,Cell type A
1.0948511355153352,0.7381414838832115,1.1529139845939067,2.569364940858046,0.8266882247904266,2.805182630485941,6.11383758542609,1.1043298238446855,2.870388421182231,0.415552875951198,Cell type A
1.0721060068379424,1.110762927828401,1.8203383110101634,1.8672197745137074,0.0,1.2845987616738537,1.674471284672908,0.6895206850899284,1.6258777212592954,1.1571404526180302,Cell type A
0.7542374900950795,1.0827834960242768,2.9830911077996127,0.6590796766456879,1.7338399381566179,1.49476854953445,0.07350710403436739,1.6392881206398815,2.3991481239456696,0.5967766327703531,Cell type A
0.7643050526303582,0.0,2.1441598120372287,1.356120623718652,0.0,0.9642801367055313,3.9707090664848392,0.30524918192679185,0.467878719921044,0.1966239927332501,Cell type A
1.1819033983585163,3.041927997341099,1.158404791527484,1.9774160379015924,0.005373314503974935,0.2533365702071551,1.5917185011855732,1.6971149132086558,3.99971918346776,0.0,Cell type A
1.526102076304476,0.163843055672923,0.21637570702072148,1.6253693385617098,0.5327018196147129,1.173638009309196,1.3428388417533776,2.0446220637819374,3.0884108737175717,3.1634919959782453,Cell type A
0.433547302435317,2.551519765785725,3.104624610730639,0.9021387507659651,0.6359078924699328,0.48892072758296523,3.517872758214095,2.6454392565424953,1.3508461996191983,0.542442696798713,Cell type A
1.47961989536183,1.703616402499156,1.6230547156056767,1.7580886534918783,0.0,1.8650349865788616,7.916519501674545,3.6823629490223344,2.2068283238914788,0.7172030852427007,Cell type A
0.0,2.661753754372847,1.628981527145373,2.406957362320906,2.4779642805817645,2.4963556602518686,6.771618352528901,2.3051184271526184,1.0749972429519712,0.9234209632609895,Cell type A
0.0,3.3425682008778597,0.433730263410878,1.9470226413633611,0.0,1.2325855286020304,1.9702159058672395,1.697212942329122,3.1411058223265513,0.19784875950044628,Cell type A
2.0962117232394624,0.8787764754179339,4.443749787175131,0.4445519358000314,0.0,0.8441396697732358,2.5364862154282752,1.3627721310911902,2.180083404292237,0.4590712029464648,Cell type A
1.9620660245378283,1.8434865915479621,2.2287292724180574,0.6142296366369315,1.845595347512919,0.0,1.1838517465439873,1.0334015770402543,1.3301363481561246,0.08794109457010968,Cell type A
0.9612294220553987,1.698040146922164,1.4570939501520581,1.873256475036333,0.6306653702014747,2.7050150616113386,1.3432378791224484,0.7632516350924404,2.525267426384599,2.3379872736772835,Cell type A
2.7673733021533256,2.3179917021324132,2.1589429038074663,0.0,2.641621468648561,1.0441053805414362,4.125348475642843,0.7419583514694122,2.2276156987670426,1.922571831225288,Cell type A
1.276972485627803,1.4406890923044045,3.1222758359356204,0.00728450597575403,0.0,3.401914565826417,3.080547972442344,1.4093952561185623,2.8520432853631568,0.08154072359172981,Cell type A
0.6574144001871357,0.9625135683626198,1.7554543982456166,0.13735678882512764,2.368631360076301,2.5977063093165853,0.6043827703159235,2.0221677121176564,1.2657715429975618,2.0184798286171994,Cell type A
0.581762389627736,0.2401716318166004,1.2374196715311232,0.021739006125714583,0.0,2.286422103137485,3.597487372659791,2.0583967387556177,1.8960246060350552,0.3300326124473898,Cell type A
2.098627581762199,1.1675887290680125,1.2142348416041386,0.5164152725705684,1.0098114277061985,1.4931641838846352,3.5910985134770055,1.5526300819658858,2.0062632905439526,0.9717571943653582,Cell type A
1.3370547958371994,3.0941477017095074,0.6970537752808739,0.0,4.861907022071508,1.493390840775354,3.5439421959300295,1.553755334531733,1.7642030225856875,0.18850531674734908,Cell type A
1.3184906843464597,2.846452617314106,0.717252429814152,1.7613478191943948,0.4484532020901726,0.06209999875423744,2.793094683620933,0.8832176814126033,5.011328769652201,1.8700593794979785,Cell type A
0.0,2.5436286916291544,0.5319603778953887,0.8230634131063088,0.0,2.0591654656425926,1.952002484925601,0.9647541358477116,0.42420549910744243,1.5863122931544376,Cell type A
1.7179966470870627,0.8174804183172615,2.810078646454009,0.7978174336451986,0.0,1.341374705991803,1.7420449655222678,2.3423261509974536,2.754622965093509,1.6306162701454496,Cell type A
1.0944101279430007,0.05594883139319706,3.0373176487528535,3.664406846323054,2.2939421969687466,2.328188598902911,1.6029699691148562,2.665334186869952,2.474333699768845,0.8454934753034926,Cell type A
1.3830894588222518,1.4950909892000155,0.1957770188940628,0.3216677050750001,1.1362601788655375,2.175024682719397,3.6079347266160884,3.5331811490968086,2.5186546912594325,0.0,Cell type A
1.2740717301375146,0.7073061336886453,0.2712086299409033,1.2004910198581118,0.5337852893572084,0.7838105815496557,4.276807498971579,1.8170113761455813,2.1989191890507396,0.9295104421470795,Cell type A
0.296788007333152,0.682649691507078,0.5529819145222321,1.248755612626225,1.6231542215265067,0.5428112818634868,5.94447738919954,0.42650773901759736,3.7462639614560667,2.690159548226419,Cell type A
0.22810878037356874,3.6250872074281295,0.0,0.75358144173676,1.399248587233139,0.8654989064546648,2.647128656402529,0.7908077037308022,3.165710531902813,1.4312800459584802,Cell type A
1.367244797540406,0.7341573551811208,3.349826232734663,2.195442647439192,1.3073151396286464,1.9283503303233624,2.0377496394550825,1.9716959231100262,4.139573301034699,2.104456519900618,Cell type A
2.2329953076271813,1.73205739530157,3.686103329310968,2.926492332663571,1.8304957380436253,2.5416050339205496,2.4055842374817393,1.5870389761760086,2.4836107828246576,0.2502106250674057,Cell type A
0.0,3.348435763892947,1.5513234752251512,1.4910927419327495,0.33258551099604083,3.6032607199085316,2.470187543914539,3.152120069369335,1.7693997236701036,0.30151127842032255,Cell type A
0.9269821189402575,0.5636184588771254,1.9768411713664222,1.7827442225694727,1.703775177961695,1.652497960918288,0.0,2.3476077495511847,4.858178000371874,2.050308588749649,Cell type A
1.9933983486440616,1.6375826474489632,2.593339484686452,2.0657412566647877,0.0,1.4477537434772678,3.2086160438711495,0.38377290717276413,3.1102443022505244,0.023719013512644715,Cell type A
1.7221180494713608,0.0,0.0,0.584404171747404,0.24246909892532653,2.465895425971372,5.971487204226005,3.3776865790511854,1.7455362356818487,0.0,Cell type A
1.5660135406920077,1.186932794432919,1.2178406603197707,0.0,1.27755000238262,1.1514674820118251,2.723395423584192,1.7405848980972851,4.464495266925757,0.3564818969143153,Cell type A
0.6269029224755653,1.859386777508523,0.37314877927519147,1.203564987939516,0.7743231495718375,0.757788171261391,4.669518058434458,2.519020404486542,3.0998178911259067,1.6778192205750697,Cell type A
0.9824631445463794,1.8736928939152355,2.0646896131764394,4.1085041967828895,0.8968345764289258,0.7685016606697284,2.1594531251676785,1.157333180520907,3.7019339000346627,0.2766259486036715,Cell type A
0.0,0.7093831603304419,0.9786522252457863,1.419143238410948,0.31442994872651686,2.347608157890412,1.5222275115063493,2.030522696122975,1.5541779507930398,3.303292816463867,Cell type A
1.3514519025690923,0.5020155924866027,0.5686796002831034,1.5795058583639905,0.031022896923531662,1.8129766168154993,3.829702746257295,2.6119907783180145,2.67935779187092,0.9235439576229749,Cell type A
0.0,1.1508683488109086,1.802843579927523,3.1271789237914662,0.25888842248906235,2.492959149905123,3.095462883766958,2.11870227318453,3.8095484522361343,0.481651076779143,Cell type A
1.760331529557256,1.0315643899049307,1.032408772086453,0.8352260645331255,2.6159219338296826,1.5205143337087588,3.682311630972828,0.18321162751451026,2.8699880652008547,0.40931984872142263,Cell type A
0.6172476611403304,1.61607753269582,1.8224629769153335,1.906777278783481,1.4906838578418553,1.569515566891202,2.083845842142704,1.1407007647668876,4.12247947223901,0.13154413942138504,Cell type A
0.0,4.027394750779219,0.47401593829687105,0.331475535698484,1.8059119195411906,2.257065465080426,4.849505362367379,1.41682593093183,3.973663625433075,0.5083054475627058,Cell type A
1.7703885165243443,2.031065610385008,1.4080899339640185,0.9269200598111242,0.25420630405595734,0.8098038665166587,3.9817488070250393,1.2038734789193513,3.060013452774979,4.92853856847159,Cell type A
0.5357935560303786,2.190178548797256,2.7914729742488866,1.8500234957329518,0.0,0.9622372210882044,0.7206091925004373,1.8509906426245486,1.6964837776972566,2.010998579326758,Cell type A
0.5439723425112374,1.63164635138383,2.682776676231578,2.069706565557777,0.8944100522293733,1.9339400770265827,0.42722190678754296,1.1288348821595824,4.171395375473564,0.0,Cell type A
0.8531736548490552,0.342630861589318,1.094490814123351,0.32389512035651896,0.5580931897735237,0.0,3.516795114377429,0.16341683584929567,2.7825850574176663,0.30598129447159683,Cell type A
0.48496480121375674,3.8964513194500694,1.262010002423907,2.590641511487132,0.0,2.347385181762736,3.032640365244815,0.0,3.7142236203732986,1.062953896892827,Cell type A
0.9644947688889857,0.7971491390106888,0.11463084788557842,0.06698388286157209,0.0,1.2749477481762395,1.6267919126856738,1.7869091838286149,0.5396698109682566,0.854613426798974,Cell type A
0.8748234722881137,1.0717873675029677,0.0,1.9002080698636954,2.6808468213898884,2.5246678664832944,3.563480738288676,0.8336212193731583,3.321981217703014,0.0,Cell type A
0.4050488257643146,0.1550281889756584,4.512886900413817,0.5061242822336118,3.213407261869644,1.9566507222146363,5.515961878931071,0.9628451539526696,2.6810153087724027,1.001304652790903,Cell type A
1.1111129439832579,1.3320536146144693,0.5834114849771441,2.0444072978583616,0.7266474480048419,1.7931702568168253,0.7341461708465107,2.7976583903495666,2.4513881370537547,2.940116453000835,Cell type A
1.4442324285291834,2.2524160743071233,0.0,1.795726980961752,0.0,1.2786650329970488,0.7843852873379482,1.3267841825728277,1.9389028407608173,0.0,Cell type A
1.8909653561022628,1.8489652733986623,0.824960370828919,0.0,0.0,2.791635264235166,4.005087691810825,2.2478175966685083,1.1437664833569896,0.0,Cell type A
1.167309783245362,1.2599815873164761,0.3956201062417475,0.16757711283064747,0.0,1.6535410703386306,5.281489637837534,0.0,4.219135809890717,0.8369463211775026,Cell type A
0.5618271172275601,1.801841627670989,3.239445589777988,3.693081563373651,3.1522677710065103,0.1435894277274231,2.9447374311137855,0.4776050934600923,4.091009338806053,1.5144434458147669,Cell type A
0.9890927931275604,2.6793290298730024,1.9312953577292868,0.7101410554659275,1.0449165574876071,0.0,4.114750049294567,0.9147612083214434,2.94383709720751,0.2627791163153088,Cell type A
0.0,2.1441001423526567,0.7850450384146006,1.6611087734838708,1.4225579451932084,3.220845660883796,2.293358050957099,0.21080816157887197,2.597079200814519,3.1021602433869697,Cell type A
2.5024178733103435,3.9043063731932732,2.408290294982681,0.0,0.0,0.0,2.463940063345659,0.09199849260623083,2.6597562120777862,1.419934864562505,Cell type A
1.024247537701794,0.8743598435140505,1.9723403623030609,3.012822011508648,0.42861312613052627,1.6353601809351495,3.1228435174258995,2.0214332110664293,2.4406451830432636,1.0525985384629686,Cell type A
2.128049950231276,1.2356934013186502,1.3713668959500276,2.9430922896906115,1.1482533463013862,0.9874421403867653,1.443464366144509,0.17152171368458646,0.17782879961787523,2.2739748480956226,Cell type A
0.7656031017689473,0.7363807498182526,1.1837530477646596,0.0,0.24313987902570278,2.028239420233385,0.8320243774207073,0.44304042432739854,4.009204303750039,0.6305670469621004,Cell type A
1.5528531212496226,1.2101313892966608,2.6914705795632354,0.8135831549803338,0.7953465426890464,1.8428299090886124,2.4899588081248387,1.0803480606964473,2.9937993290667233,1.4863632201634223,Cell type A
1.9762489519273196,1.6527970033749084,0.9590816807885196,2.043998236066674,1.1870781511562134,1.2323948838275918,1.9273460216351266,0.644605384986989,3.1345776381664265,0.06250683952480268,Cell type A
0.0,1.560623497044952,0.6534135477586734,0.509658694272759,0.7777795591536107,1.1199315084798864,0.0,1.666870279007381,3.4001439137006826,1.186437290681087,Cell type A
0.9648014671978324,0.6288130777543783,2.5413823433728835,1.3608938968973645,0.0,1.2809437391763148,1.4886271092048287,0.0,1.2093427442479303,1.7193686110689943,Cell type A
2.091648633008008,2.1102075695032507,2.1451712460483465,1.283589595431787,0.7488342372086864,3.5786120553628282,1.273108918471082,0.23641448031570794,1.605727090072041,0.3670750340722251,Cell type A
0.8044663340946471,4.597187058324778,1.3520802319885852,0.0,0.01860915504071875,3.840241650130667,3.158666852901774,2.2312907208357635,2.869161122187175,2.4972205690166915,Cell type A
0.010796771259717841,1.2591549177964918,0.9898136996364553,2.445369069720641,1.3666905656353874,1.82568624145477,0.37076847008218994,0.6162936245269707,3.2881750670503704,2.3648017043105063,Cell type A
1.9676631574422834,2.4716791529098225,1.1626599450015307,1.1159084419104555,0.34789266125346285,1.641866446760008,2.184603633358545,1.0547133117277396,2.0632705017082293,0.7169891189130934,Cell type A
0.0,1.0458286678173163,1.4230012076686689,1.5335112950698453,3.354418190842912,1.640584706092796,6.695623551288018,0.0,0.26765626545788024,0.0,Cell type A
1.8829843492848177,1.2620170031168028,0.6028301667382052,0.3900013766563654,0.8629525650328637,2.2756505805239473,1.5132184062971903,1.5114161271605393,3.2066333206278625,3.7540050470330666,Cell type A
2.34218393127615,1.255477760455727,1.6024529317258518,2.644949515677746,0.43661819773380284,1.0693982086237717,3.345641986461544,0.13601106571966856,0.6688548842536544,0.0,Cell type A
0.043333388595392874,2.1606085559629133,1.3674483852724615,3.362203194275951,0.0,1.8467249727170614,2.270197728505998,5.574646042818639,0.9137162889086435,0.0,Cell type A
0.5383996045481494,0.5423363275419588,2.624614318470124,2.1233629799264246,0.6936519104184561,2.3121909662483056,3.8244367430958075,1.821992755161857,2.3188258591972293,0.0,Cell type A
1.169479866581386,1.465668570129647,2.2695929357049995,3.549918286607962,1.206032459164434,1.0686122673917748,2.1666752223836903,0.9603193584346381,1.432542691645892,4.402079657232405,Cell type A
0.6559157815317943,0.0,0.9321991049969611,0.0,4.02065626598853,1.3730795468022094,1.7349109298767853,0.6470240993663674,1.7860143874208498,0.0,Cell type A
0.02107272028064172,1.4737263611589477,1.9598547990035278,1.9544545325669127,0.9984682544404966,1.954749449392482,2.734277024697192,3.020464017772324,3.999200934166177,1.149578904631075,Cell type A
1.5611540856298642,0.20061968846273892,1.012079976116628,2.014893926640803,0.5995275093344741,1.6917841734144992,4.00209762755471,1.5121967461246069,3.141082116886145,2.7875818983679626,Cell type A
0.3857374984096969,0.5723441795231043,0.26431796321901846,1.5980160060394133,1.1681929782207867,2.9724343597340086,1.7495845160399173,1.7602588406307098,3.105371760451489,1.9875890176008588,Cell type A
1.6510252586136764,1.3210028917873065,1.2494959335733165,0.7871756040996288,0.0,2.2111016146753446,2.3711647384079906,1.7742471162990179,3.5764584894928104,1.3076528709437982,Cell type A
0.0,1.0967113124962942,0.593627925832392,0.2872866697441968,1.0977867762169078,1.2692046779720147,3.465656179717631,1.6536096129703413,0.9713738729754189,1.5833084566426487,Cell type A
2.27008414351344,2.2444056367429424,1.0354233819587246,2.3081533534130276,0.2551279076671413,2.654917342719355,0.48297071408473413,2.2505768496093386,2.059701936741896,0.7495166445793235,Cell type A
0.6611018949319754,0.4990031524858026,2.5141888960290952,2.5629007109812925,1.085181525536108,1.957036299726173,0.8676441373367401,1.4085569974065666,3.3416993649477518,1.064102760373318,Cell type A
1.1797155037777296,1.0613295527410564,1.1551480990458267,1.836601564475672,0.06069275499784844,2.736124246197236,3.0114986459774586,2.3651480730638346,2.1004551492444508,1.747270996551642,Cell type A
1.2354033093554593,2.6653621733460593,5.367760130176423,0.0,0.0,2.3065218404453884,2.9993037201659853,1.5373805633556792,2.9949616934944494,1.0703964978066167,Cell type A
0.0,1.557939546928525,1.4048944476940148,2.690339253223253,2.7214997917408015,2.4451309656413955,0.8608421608722422,2.7748496998099843,1.6437244053144295,1.7018170416202374,Cell type A
0.8375075425131446,1.710061897991344,5.084185701314418,0.907658785870474,2.467354343327725,1.7888440250437407,2.727971875574231,2.9694646339629998,2.6044577470213,1.2011105829144586,Cell type A
2.367562543360749,1.568643219091204,0.09830619655298495,1.170047166748628,0.9958553234226751,1.6136164871680612,5.337571807067161,1.5103247102647779,1.9083536521668605,2.143109054658615,Cell type A
0.3343420453055429,0.06311618175635259,1.8640542250589982,3.0000110559383435,0.40584741603214664,2.6702604024976777,2.1067978146425017,4.062153424916569,0.6775053461677621,0.0,Cell type A
0.9032310224508825,1.1742529042389942,0.5221896378758608,0.13479860984085035,0.30631521001015316,0.4128698868879439,5.326112541817496,1.5281487556579365,1.4832563017217444,2.202576065588976,Cell type A
1.7526836235749683,1.3534228220402722,0.6100289906061929,1.9130444909811426,0.0,1.6022863139038477,2.3688988674773133,2.003976598459014,3.312532404826539,0.7164291725715997,Cell type A
1.6995461829206049,2.0208115051198945,3.0185245839375145,0.7179196123470297,2.8554195649718723,2.487279723899867,2.002737812550168,0.0,1.33927980277837,2.1698717418035613,Cell type A
0.0,0.07084225290694979,0.41440891291628346,0.23036873484945014,1.2931286925779832,0.12206009862579315,4.0556708444847445,1.364938763312195,2.4692416215099855,0.7643980020553298,Cell type A
0.0,1.4805136462925337,2.290106673858613,2.7576462003463793,0.7417003290043138,0.3054115907531505,2.547088728321202,2.7824421611939005,2.183686437967618,8.458670408265608,Cell type A
1.8655200712548123,1.5319767418493844,1.1048986805037029,0.0,0.11973103658966863,0.29677823046754065,3.4860215248485735,0.982548322841341,2.0384493679353635,1.0233398900724642,Cell type A
1.4329344286587908,0.9803585727925189,0.9432524177171133,1.5902937186859047,0.3898335784807721,1.6553530022984406,0.8999889518950686,0.45034075622054404,1.8818573721726166,4.962482005820191,Cell type A
2.5658895368652836,1.871720001943358,0.7306118438689301,1.24859106576048,1.1443723683153753,0.8002070591652759,1.2099433509503927,1.5892316054634148,3.3503553265975046,2.6525847387995674,Cell type A
0.7658237817991861,0.9116974778246655,1.9674860234220457,0.7657677269223971,1.6880002203274551,2.0562889105238225,1.3740422435716575,5.254402481451889,3.4709883568148205,2.188533616551973,Cell type A
0.7668412439551927,0.4134597362484347,1.1011090214047496,0.12463896545456953,3.0773291677397987,0.0,2.7159764282104173,2.185735264691556,3.9518843794636487,0.33514684069995393,Cell type A
0.868282351841895,1.1786640155697101,1.5280058232315468,2.17009628134462,0.601683456873416,3.483926594573188,3.3006849957224347,2.8480807391150895,2.39908469539366,1.109910277574215,Cell type A
